Episode,Collisions,Deliveries,SuccessRate,StepsPerDelivery
893,0,8,1.0,6.25
894,0,5,1.0,10.0
895,0,5,1.0,10.0
896,0,7,1.0,7.142857142857143
897,0,10,1.0,5.0
898,0,9,1.0,5.555555555555555
899,0,7,1.0,7.142857142857143
900,0,11,1.0,4.545454545454546
901,0,12,1.0,4.166666666666667
902,0,8,1.0,6.25
903,0,10,1.0,5.0
904,0,9,1.0,5.555555555555555
905,0,8,1.0,6.25
906,0,10,1.0,5.0
907,0,9,1.0,5.555555555555555
908,0,8,1.0,6.25
909,0,9,1.0,5.555555555555555
910,0,10,1.0,5.0
911,0,9,1.0,5.555555555555555
912,0,9,1.0,5.555555555555555
913,0,10,1.0,5.0
914,0,10,1.0,5.0
915,0,11,1.0,4.545454545454546
916,0,11,1.0,4.545454545454546
917,0,10,1.0,5.0
918,0,8,1.0,6.25
919,0,10,1.0,5.0
920,0,9,1.0,5.555555555555555
921,0,11,1.0,4.545454545454546
922,0,5,1.0,10.0
923,0,3,1.0,16.666666666666668
924,0,10,1.0,5.0
925,0,11,1.0,4.545454545454546
926,0,11,1.0,4.545454545454546
927,0,9,1.0,5.555555555555555
928,0,2,1.0,25.0
929,0,11,1.0,4.545454545454546
930,0,10,1.0,5.0
931,0,10,1.0,5.0
932,0,10,1.0,5.0
933,0,11,1.0,4.545454545454546
934,0,10,1.0,5.0
935,0,9,1.0,5.555555555555555
936,0,11,1.0,4.545454545454546
937,0,5,1.0,10.0
938,0,8,1.0,6.25
939,0,10,1.0,5.0
940,0,10,1.0,5.0
941,0,11,1.0,4.545454545454546
942,0,8,1.0,6.25
943,0,8,1.0,6.25
944,0,11,1.0,4.545454545454546
945,0,8,1.0,6.25
946,0,11,1.0,4.545454545454546
947,0,10,1.0,5.0
948,0,10,1.0,5.0
949,0,11,1.0,4.545454545454546
950,0,9,1.0,5.555555555555555
951,0,7,1.0,7.142857142857143
952,0,10,1.0,5.0
953,0,9,1.0,5.555555555555555
954,0,10,1.0,5.0
955,0,9,1.0,5.555555555555555
956,0,5,1.0,10.0
957,0,12,1.0,4.166666666666667
958,0,6,1.0,8.333333333333334
959,0,8,1.0,6.25
960,0,12,1.0,4.166666666666667
961,0,10,1.0,5.0
962,0,10,1.0,5.0
963,0,9,1.0,5.555555555555555
964,0,8,1.0,6.25
965,0,10,1.0,5.0
966,0,11,1.0,4.545454545454546
967,0,4,1.0,12.5
968,0,10,1.0,5.0
969,0,8,1.0,6.25
970,0,7,1.0,7.142857142857143
971,0,12,1.0,4.166666666666667
972,0,11,1.0,4.545454545454546
973,0,10,1.0,5.0
974,0,8,1.0,6.25
975,0,8,1.0,6.25
976,0,9,1.0,5.555555555555555
977,0,4,1.0,12.5
978,0,11,1.0,4.545454545454546
979,0,10,1.0,5.0
980,0,8,1.0,6.25
981,0,7,1.0,7.142857142857143
982,0,9,1.0,5.555555555555555
983,0,11,1.0,4.545454545454546
984,0,10,1.0,5.0
985,0,8,1.0,6.25
986,0,8,1.0,6.25
987,0,6,1.0,8.333333333333334
988,0,12,1.0,4.166666666666667
989,0,11,1.0,4.545454545454546
990,0,12,1.0,4.166666666666667
991,0,9,1.0,5.555555555555555
992,0,12,1.0,4.166666666666667
993,0,7,1.0,7.142857142857143
994,0,10,1.0,5.0
995,0,11,1.0,4.545454545454546
996,0,11,1.0,4.545454545454546
997,0,8,1.0,6.25
998,0,4,1.0,12.5
999,0,10,1.0,5.0
1000,0,11,1.0,4.545454545454546
1001,0,11,1.0,4.545454545454546
1002,0,9,1.0,5.555555555555555
1003,0,10,1.0,5.0
1004,0,8,1.0,6.25
1005,0,10,1.0,5.0
1006,0,8,1.0,6.25
1007,0,12,1.0,4.166666666666667
1008,0,10,1.0,5.0
1009,0,12,1.0,4.166666666666667
1010,0,5,1.0,10.0
1011,0,10,1.0,5.0
1012,0,12,1.0,4.166666666666667
1013,0,8,1.0,6.25
1014,0,11,1.0,4.545454545454546
1015,0,9,1.0,5.555555555555555
1016,0,6,1.0,8.333333333333334
1017,0,10,1.0,5.0
1018,0,11,1.0,4.545454545454546
1019,0,11,1.0,4.545454545454546
1020,0,10,1.0,5.0
1021,0,12,1.0,4.166666666666667
1022,0,11,1.0,4.545454545454546
1023,0,6,1.0,8.333333333333334
1024,0,5,1.0,10.0
1025,0,9,1.0,5.555555555555555
1026,0,8,1.0,6.25
1027,0,9,1.0,5.555555555555555
1028,0,4,1.0,12.5
1029,0,12,1.0,4.166666666666667
1030,0,8,1.0,6.25
1031,0,10,1.0,5.0
1032,0,12,1.0,4.166666666666667
1033,0,12,1.0,4.166666666666667
1034,0,8,1.0,6.25
1035,0,9,1.0,5.555555555555555
1036,0,11,1.0,4.545454545454546
1037,0,10,1.0,5.0
1038,0,11,1.0,4.545454545454546
1039,0,11,1.0,4.545454545454546
1040,0,12,1.0,4.166666666666667
1041,0,10,1.0,5.0
1042,0,12,1.0,4.166666666666667
1043,0,8,1.0,6.25
1044,0,6,1.0,8.333333333333334
1045,0,11,1.0,4.545454545454546
1046,0,10,1.0,5.0
1047,0,11,1.0,4.545454545454546
1048,0,12,1.0,4.166666666666667
1049,0,11,1.0,4.545454545454546
1050,0,11,1.0,4.545454545454546
1051,0,9,1.0,5.555555555555555
1052,0,11,1.0,4.545454545454546
1053,0,11,1.0,4.545454545454546
1054,0,7,1.0,7.142857142857143
1055,0,12,1.0,4.166666666666667
1056,0,9,1.0,5.555555555555555
1057,0,10,1.0,5.0
1058,0,9,1.0,5.555555555555555
1059,0,6,1.0,8.333333333333334
1060,0,8,1.0,6.25
1061,0,11,1.0,4.545454545454546
1062,0,11,1.0,4.545454545454546
1063,0,7,1.0,7.142857142857143
1064,0,11,1.0,4.545454545454546
1065,0,9,1.0,5.555555555555555
1066,0,9,1.0,5.555555555555555
1067,0,9,1.0,5.555555555555555
1068,0,12,1.0,4.166666666666667
1069,0,9,1.0,5.555555555555555
1070,0,12,1.0,4.166666666666667
1071,0,12,1.0,4.166666666666667
1072,0,11,1.0,4.545454545454546
1073,0,9,1.0,5.555555555555555
1074,0,11,1.0,4.545454545454546
1075,0,10,1.0,5.0
1076,0,12,1.0,4.166666666666667
1077,0,11,1.0,4.545454545454546
1078,0,12,1.0,4.166666666666667
1079,0,11,1.0,4.545454545454546
1080,0,10,1.0,5.0
1081,0,12,1.0,4.166666666666667
1082,0,12,1.0,4.166666666666667
1083,0,10,1.0,5.0
1084,0,12,1.0,4.166666666666667
1085,0,11,1.0,4.545454545454546
1086,0,12,1.0,4.166666666666667
1087,0,9,1.0,5.555555555555555
1088,0,10,1.0,5.0
1089,0,11,1.0,4.545454545454546
1090,0,11,1.0,4.545454545454546
1091,0,10,1.0,5.0
1092,0,10,1.0,5.0
1093,0,12,1.0,4.166666666666667
1094,0,12,1.0,4.166666666666667
1095,0,9,1.0,5.555555555555555
1096,0,11,1.0,4.545454545454546
1097,0,10,1.0,5.0
1098,0,12,1.0,4.166666666666667
1099,0,11,1.0,4.545454545454546
1100,0,8,1.0,6.25
1101,0,11,1.0,4.545454545454546
1102,0,12,1.0,4.166666666666667
1103,0,12,1.0,4.166666666666667
1104,0,12,1.0,4.166666666666667
1105,0,6,1.0,8.333333333333334
1106,0,9,1.0,5.555555555555555
1107,0,12,1.0,4.166666666666667
1108,0,12,1.0,4.166666666666667
1109,0,9,1.0,5.555555555555555
1110,0,12,1.0,4.166666666666667
1111,0,11,1.0,4.545454545454546
1112,0,11,1.0,4.545454545454546
1113,0,11,1.0,4.545454545454546
1114,0,11,1.0,4.545454545454546
1115,0,11,1.0,4.545454545454546
1116,0,9,1.0,5.555555555555555
1117,0,12,1.0,4.166666666666667
1118,0,12,1.0,4.166666666666667
1119,0,9,1.0,5.555555555555555
1120,0,10,1.0,5.0
1121,0,11,1.0,4.545454545454546
1122,0,10,1.0,5.0
1123,0,11,1.0,4.545454545454546
1124,0,11,1.0,4.545454545454546
1125,0,10,1.0,5.0
1126,0,12,1.0,4.166666666666667
1127,0,11,1.0,4.545454545454546
1128,0,12,1.0,4.166666666666667
1129,0,11,1.0,4.545454545454546
1130,0,10,1.0,5.0
1131,0,9,1.0,5.555555555555555
1132,0,10,1.0,5.0
1133,0,10,1.0,5.0
1134,0,11,1.0,4.545454545454546
1135,0,8,1.0,6.25
1136,0,11,1.0,4.545454545454546
1137,0,8,1.0,6.25
1138,0,12,1.0,4.166666666666667
1139,0,10,1.0,5.0
1140,0,8,1.0,6.25
1141,0,11,1.0,4.545454545454546
1142,0,10,1.0,5.0
1143,0,10,1.0,5.0
1144,0,5,1.0,10.0
1145,0,11,1.0,4.545454545454546
1146,0,12,1.0,4.166666666666667
1147,0,12,1.0,4.166666666666667
1148,0,10,1.0,5.0
1149,0,10,1.0,5.0
1150,0,10,1.0,5.0
1151,0,7,1.0,7.142857142857143
1152,0,11,1.0,4.545454545454546
1153,0,12,1.0,4.166666666666667
1154,0,11,1.0,4.545454545454546
1155,0,12,1.0,4.166666666666667
1156,0,10,1.0,5.0
1157,0,9,1.0,5.555555555555555
1158,0,11,1.0,4.545454545454546
1159,0,11,1.0,4.545454545454546
1160,0,12,1.0,4.166666666666667
1161,0,12,1.0,4.166666666666667
1162,0,12,1.0,4.166666666666667
1163,0,12,1.0,4.166666666666667
1164,0,9,1.0,5.555555555555555
1165,0,12,1.0,4.166666666666667
1166,0,10,1.0,5.0
1167,0,10,1.0,5.0
1168,0,9,1.0,5.555555555555555
1169,0,10,1.0,5.0
1170,0,11,1.0,4.545454545454546
1171,0,11,1.0,4.545454545454546
1172,0,11,1.0,4.545454545454546
1173,0,12,1.0,4.166666666666667
1174,0,12,1.0,4.166666666666667
1175,0,11,1.0,4.545454545454546
1176,0,3,1.0,16.666666666666668
1177,0,4,1.0,12.5
1178,0,10,1.0,5.0
1179,0,11,1.0,4.545454545454546
1180,0,12,1.0,4.166666666666667
1181,0,12,1.0,4.166666666666667
1182,0,11,1.0,4.545454545454546
1183,0,11,1.0,4.545454545454546
1184,0,9,1.0,5.555555555555555
1185,0,11,1.0,4.545454545454546
1186,0,12,1.0,4.166666666666667
1187,0,10,1.0,5.0
1188,0,9,1.0,5.555555555555555
1189,0,10,1.0,5.0
1190,0,12,1.0,4.166666666666667
1191,0,12,1.0,4.166666666666667
1192,0,9,1.0,5.555555555555555
1193,0,12,1.0,4.166666666666667
1194,0,11,1.0,4.545454545454546
1195,0,10,1.0,5.0
1196,0,12,1.0,4.166666666666667
1197,0,11,1.0,4.545454545454546
1198,0,10,1.0,5.0
1199,0,7,1.0,7.142857142857143
1200,0,10,1.0,5.0
1201,0,9,1.0,5.555555555555555
1202,0,12,1.0,4.166666666666667
1203,0,9,1.0,5.555555555555555
1204,0,6,1.0,8.333333333333334
1205,0,9,1.0,5.555555555555555
1206,0,10,1.0,5.0
1207,0,9,1.0,5.555555555555555
1208,0,11,1.0,4.545454545454546
1209,0,11,1.0,4.545454545454546
1210,0,10,1.0,5.0
1211,0,7,1.0,7.142857142857143
1212,0,12,1.0,4.166666666666667
1213,0,10,1.0,5.0
1214,0,9,1.0,5.555555555555555
1215,0,6,1.0,8.333333333333334
1216,0,11,1.0,4.545454545454546
1217,0,10,1.0,5.0
1218,0,11,1.0,4.545454545454546
1219,0,12,1.0,4.166666666666667
1220,0,11,1.0,4.545454545454546
1221,0,10,1.0,5.0
1222,0,10,1.0,5.0
1223,0,8,1.0,6.25
1224,0,9,1.0,5.555555555555555
1225,0,10,1.0,5.0
1226,0,9,1.0,5.555555555555555
1227,0,12,1.0,4.166666666666667
1228,0,10,1.0,5.0
1229,0,12,1.0,4.166666666666667
1230,0,10,1.0,5.0
1231,0,10,1.0,5.0
1232,0,12,1.0,4.166666666666667
1233,0,8,1.0,6.25
1234,0,9,1.0,5.555555555555555
1235,0,10,1.0,5.0
1236,0,9,1.0,5.555555555555555
1237,0,11,1.0,4.545454545454546
1238,0,10,1.0,5.0
1239,0,12,1.0,4.166666666666667
1240,0,12,1.0,4.166666666666667
1241,0,12,1.0,4.166666666666667
1242,0,10,1.0,5.0
1243,0,12,1.0,4.166666666666667
1244,0,2,1.0,25.0
1245,0,11,1.0,4.545454545454546
1246,0,8,1.0,6.25
1247,0,11,1.0,4.545454545454546
1248,0,12,1.0,4.166666666666667
1249,0,12,1.0,4.166666666666667
1250,0,9,1.0,5.555555555555555
1251,0,9,1.0,5.555555555555555
1252,0,8,1.0,6.25
1253,0,4,1.0,12.5
1254,0,11,1.0,4.545454545454546
1255,0,12,1.0,4.166666666666667
1256,0,9,1.0,5.555555555555555
1257,0,11,1.0,4.545454545454546
1258,0,10,1.0,5.0
1259,0,10,1.0,5.0
1260,0,11,1.0,4.545454545454546
1261,0,12,1.0,4.166666666666667
1262,0,9,1.0,5.555555555555555
1263,0,12,1.0,4.166666666666667
1264,0,12,1.0,4.166666666666667
1265,0,12,1.0,4.166666666666667
1266,0,12,1.0,4.166666666666667
1267,0,12,1.0,4.166666666666667
1268,0,9,1.0,5.555555555555555
1269,0,9,1.0,5.555555555555555
1270,0,11,1.0,4.545454545454546
1271,0,2,1.0,25.0
1272,0,9,1.0,5.555555555555555
1273,0,11,1.0,4.545454545454546
1274,0,12,1.0,4.166666666666667
1275,0,12,1.0,4.166666666666667
1276,0,12,1.0,4.166666666666667
1277,0,12,1.0,4.166666666666667
1278,0,9,1.0,5.555555555555555
1279,0,11,1.0,4.545454545454546
1280,0,10,1.0,5.0
1281,0,5,1.0,10.0
1282,0,9,1.0,5.555555555555555
1283,0,10,1.0,5.0
1284,0,12,1.0,4.166666666666667
1285,0,9,1.0,5.555555555555555
1286,0,12,1.0,4.166666666666667
1287,0,12,1.0,4.166666666666667
1288,0,12,1.0,4.166666666666667
1289,0,11,1.0,4.545454545454546
1290,0,12,1.0,4.166666666666667
1291,0,5,1.0,10.0
1292,0,10,1.0,5.0
1293,0,12,1.0,4.166666666666667
1294,0,9,1.0,5.555555555555555
1295,0,10,1.0,5.0
1296,0,11,1.0,4.545454545454546
1297,0,11,1.0,4.545454545454546
1298,0,12,1.0,4.166666666666667
1299,0,7,1.0,7.142857142857143
1300,0,12,1.0,4.166666666666667
1301,0,11,1.0,4.545454545454546
1302,0,9,1.0,5.555555555555555
1303,0,12,1.0,4.166666666666667
1304,0,12,1.0,4.166666666666667
1305,0,9,1.0,5.555555555555555
1306,0,11,1.0,4.545454545454546
1307,0,12,1.0,4.166666666666667
1308,0,9,1.0,5.555555555555555
1309,0,12,1.0,4.166666666666667
1310,0,8,1.0,6.25
1311,0,9,1.0,5.555555555555555
1312,0,12,1.0,4.166666666666667
1313,0,11,1.0,4.545454545454546
1314,0,12,1.0,4.166666666666667
1315,0,12,1.0,4.166666666666667
1316,0,7,1.0,7.142857142857143
1317,0,10,1.0,5.0
1318,0,8,1.0,6.25
1319,0,10,1.0,5.0
1320,0,9,1.0,5.555555555555555
1321,0,12,1.0,4.166666666666667
1322,0,12,1.0,4.166666666666667
1323,0,7,1.0,7.142857142857143
1324,0,11,1.0,4.545454545454546
1325,0,11,1.0,4.545454545454546
1326,0,12,1.0,4.166666666666667
1327,0,12,1.0,4.166666666666667
1328,0,8,1.0,6.25
1329,0,12,1.0,4.166666666666667
1330,0,7,1.0,7.142857142857143
1331,0,10,1.0,5.0
1332,0,11,1.0,4.545454545454546
1333,0,9,1.0,5.555555555555555
1334,0,12,1.0,4.166666666666667
1335,0,7,1.0,7.142857142857143
1336,0,12,1.0,4.166666666666667
1337,0,5,1.0,10.0
1338,0,9,1.0,5.555555555555555
1339,0,12,1.0,4.166666666666667
1340,0,12,1.0,4.166666666666667
1341,0,2,1.0,25.0
1342,0,11,1.0,4.545454545454546
1343,0,12,1.0,4.166666666666667
1344,0,10,1.0,5.0
1345,0,7,1.0,7.142857142857143
1346,0,5,1.0,10.0
1347,0,11,1.0,4.545454545454546
1348,0,3,1.0,16.666666666666668
1349,0,11,1.0,4.545454545454546
1350,0,11,1.0,4.545454545454546
1351,0,8,1.0,6.25
1352,0,5,1.0,10.0
1353,0,6,1.0,8.333333333333334
1354,0,2,1.0,25.0
1355,0,10,1.0,5.0
1356,0,12,1.0,4.166666666666667
1357,0,11,1.0,4.545454545454546
1358,0,10,1.0,5.0
1359,0,12,1.0,4.166666666666667
1360,0,11,1.0,4.545454545454546
1361,0,12,1.0,4.166666666666667
1362,0,12,1.0,4.166666666666667
1363,0,10,1.0,5.0
1364,0,9,1.0,5.555555555555555
1365,0,12,1.0,4.166666666666667
1366,0,12,1.0,4.166666666666667
1367,0,11,1.0,4.545454545454546
1368,0,11,1.0,4.545454545454546
1369,0,12,1.0,4.166666666666667
1370,0,12,1.0,4.166666666666667
1371,0,10,1.0,5.0
1372,0,9,1.0,5.555555555555555
1373,0,2,1.0,25.0
1374,0,1,1.0,25
1375,0,12,1.0,4.166666666666667
1376,0,9,1.0,5.555555555555555
1377,0,10,1.0,5.0
1378,0,11,1.0,4.545454545454546
1379,0,12,1.0,4.166666666666667
1380,0,12,1.0,4.166666666666667
1381,0,10,1.0,5.0
1382,0,11,1.0,4.545454545454546
1383,0,12,1.0,4.166666666666667
1384,0,5,1.0,10.0
1385,0,12,1.0,4.166666666666667
1386,0,9,1.0,5.555555555555555
1387,0,8,1.0,6.25
1388,0,12,1.0,4.166666666666667
1389,0,5,1.0,10.0
1390,0,11,1.0,4.545454545454546
1391,0,8,1.0,6.25
1392,0,10,1.0,5.0
1393,0,12,1.0,4.166666666666667
1394,0,11,1.0,4.545454545454546
1395,0,10,1.0,5.0
1396,0,11,1.0,4.545454545454546
1397,0,10,1.0,5.0
1398,0,12,1.0,4.166666666666667
1399,0,10,1.0,5.0
1400,0,10,1.0,5.0
1401,0,12,1.0,4.166666666666667
1402,0,6,1.0,8.333333333333334
1403,0,10,1.0,5.0
1404,0,10,1.0,5.0
1405,0,12,1.0,4.166666666666667
1406,0,4,1.0,12.5
1407,0,12,1.0,4.166666666666667
1408,0,9,1.0,5.555555555555555
1409,0,10,1.0,5.0
1410,0,12,1.0,4.166666666666667
1411,0,11,1.0,4.545454545454546
1412,0,9,1.0,5.555555555555555
1413,0,12,1.0,4.166666666666667
1414,0,9,1.0,5.555555555555555
1415,0,10,1.0,5.0
1416,0,10,1.0,5.0
1417,0,9,1.0,5.555555555555555
1418,0,5,1.0,10.0
1419,0,10,1.0,5.0
1420,0,12,1.0,4.166666666666667
1421,0,12,1.0,4.166666666666667
1422,0,8,1.0,6.25
1423,0,12,1.0,4.166666666666667
1424,0,10,1.0,5.0
1425,0,9,1.0,5.555555555555555
1426,0,9,1.0,5.555555555555555
1427,0,5,1.0,10.0
1428,0,10,1.0,5.0
1429,0,11,1.0,4.545454545454546
1430,0,10,1.0,5.0
1431,0,12,1.0,4.166666666666667
1432,0,12,1.0,4.166666666666667
1433,0,12,1.0,4.166666666666667
1434,0,12,1.0,4.166666666666667
1435,0,11,1.0,4.545454545454546
1436,0,12,1.0,4.166666666666667
1437,0,8,1.0,6.25
1438,0,5,1.0,10.0
1439,0,12,1.0,4.166666666666667
1440,0,11,1.0,4.545454545454546
1441,0,10,1.0,5.0
1442,0,8,1.0,6.25
1443,0,11,1.0,4.545454545454546
1444,0,12,1.0,4.166666666666667
1445,0,11,1.0,4.545454545454546
1446,0,12,1.0,4.166666666666667
1447,0,11,1.0,4.545454545454546
1448,0,4,1.0,12.5
1449,0,8,1.0,6.25
1450,0,10,1.0,5.0
1451,0,8,1.0,6.25
1452,0,12,1.0,4.166666666666667
1453,0,11,1.0,4.545454545454546
1454,0,12,1.0,4.166666666666667
1455,0,12,1.0,4.166666666666667
1456,0,12,1.0,4.166666666666667
1457,0,12,1.0,4.166666666666667
1458,0,12,1.0,4.166666666666667
1459,0,12,1.0,4.166666666666667
1460,0,12,1.0,4.166666666666667
1461,0,9,1.0,5.555555555555555
1462,0,11,1.0,4.545454545454546
1463,0,10,1.0,5.0
1464,0,12,1.0,4.166666666666667
1465,0,8,1.0,6.25
1466,0,10,1.0,5.0
1467,0,11,1.0,4.545454545454546
1468,0,12,1.0,4.166666666666667
1469,0,8,1.0,6.25
1470,0,10,1.0,5.0
1471,0,12,1.0,4.166666666666667
1472,0,10,1.0,5.0
1473,0,11,1.0,4.545454545454546
1474,0,10,1.0,5.0
1475,0,9,1.0,5.555555555555555
1476,0,12,1.0,4.166666666666667
1477,0,11,1.0,4.545454545454546
1478,0,5,1.0,10.0
1479,0,10,1.0,5.0
1480,0,11,1.0,4.545454545454546
1481,0,11,1.0,4.545454545454546
1482,0,9,1.0,5.555555555555555
1483,0,12,1.0,4.166666666666667
1484,0,12,1.0,4.166666666666667
1485,0,7,1.0,7.142857142857143
1486,0,12,1.0,4.166666666666667
1487,0,11,1.0,4.545454545454546
1488,0,9,1.0,5.555555555555555
1489,0,12,1.0,4.166666666666667
1490,0,12,1.0,4.166666666666667
1491,0,9,1.0,5.555555555555555
1492,0,10,1.0,5.0
1493,0,11,1.0,4.545454545454546
1494,0,11,1.0,4.545454545454546
1495,0,1,1.0,25
1496,0,12,1.0,4.166666666666667
1497,0,11,1.0,4.545454545454546
1498,0,8,1.0,6.25
1499,0,7,1.0,7.142857142857143
1500,0,12,1.0,4.166666666666667
1501,0,12,1.0,4.166666666666667
1502,0,5,1.0,10.0
1503,0,11,1.0,4.545454545454546
1504,0,12,1.0,4.166666666666667
1505,0,9,1.0,5.555555555555555
1506,0,11,1.0,4.545454545454546
1507,0,9,1.0,5.555555555555555
1508,0,5,1.0,10.0
1509,0,12,1.0,4.166666666666667
1510,0,12,1.0,4.166666666666667
1511,0,11,1.0,4.545454545454546
1512,0,11,1.0,4.545454545454546
1513,0,12,1.0,4.166666666666667
1514,0,9,1.0,5.555555555555555
1515,0,11,1.0,4.545454545454546
1516,0,12,1.0,4.166666666666667
1517,0,12,1.0,4.166666666666667
1518,0,8,1.0,6.25
1519,0,11,1.0,4.545454545454546
1520,0,11,1.0,4.545454545454546
1521,0,11,1.0,4.545454545454546
1522,0,6,1.0,8.333333333333334
1523,0,12,1.0,4.166666666666667
1524,0,11,1.0,4.545454545454546
1525,0,12,1.0,4.166666666666667
1526,0,11,1.0,4.545454545454546
1527,0,9,1.0,5.555555555555555
1528,0,12,1.0,4.166666666666667
1529,0,11,1.0,4.545454545454546
1530,0,5,1.0,10.0
1531,0,12,1.0,4.166666666666667
1532,0,12,1.0,4.166666666666667
1533,0,11,1.0,4.545454545454546
1534,0,12,1.0,4.166666666666667
1535,0,12,1.0,4.166666666666667
1536,0,11,1.0,4.545454545454546
1537,0,11,1.0,4.545454545454546
1538,0,11,1.0,4.545454545454546
1539,0,9,1.0,5.555555555555555
1540,0,11,1.0,4.545454545454546
1541,0,11,1.0,4.545454545454546
1542,0,3,1.0,16.666666666666668
1543,0,9,1.0,5.555555555555555
1544,0,5,1.0,10.0
1545,0,12,1.0,4.166666666666667
1546,0,12,1.0,4.166666666666667
1547,0,9,1.0,5.555555555555555
1548,0,10,1.0,5.0
1549,0,6,1.0,8.333333333333334
1550,0,11,1.0,4.545454545454546
1551,0,11,1.0,4.545454545454546
1552,0,12,1.0,4.166666666666667
1553,0,12,1.0,4.166666666666667
1554,0,12,1.0,4.166666666666667
1555,0,12,1.0,4.166666666666667
1556,0,12,1.0,4.166666666666667
1557,0,11,1.0,4.545454545454546
1558,0,7,1.0,7.142857142857143
1559,0,11,1.0,4.545454545454546
1560,0,10,1.0,5.0
1561,0,12,1.0,4.166666666666667
1562,0,12,1.0,4.166666666666667
1563,0,12,1.0,4.166666666666667
1564,0,9,1.0,5.555555555555555
1565,0,8,1.0,6.25
1566,0,11,1.0,4.545454545454546
1567,0,12,1.0,4.166666666666667
1568,0,9,1.0,5.555555555555555
1569,0,6,1.0,8.333333333333334
1570,0,12,1.0,4.166666666666667
1571,0,12,1.0,4.166666666666667
1572,0,12,1.0,4.166666666666667
1573,0,12,1.0,4.166666666666667
1574,0,11,1.0,4.545454545454546
1575,0,11,1.0,4.545454545454546
1576,0,12,1.0,4.166666666666667
1577,0,9,1.0,5.555555555555555
1578,0,12,1.0,4.166666666666667
1579,0,11,1.0,4.545454545454546
1580,0,12,1.0,4.166666666666667
1581,0,12,1.0,4.166666666666667
1582,0,10,1.0,5.0
1583,0,10,1.0,5.0
1584,0,12,1.0,4.166666666666667
1585,0,7,1.0,7.142857142857143
1586,0,8,1.0,6.25
1587,0,9,1.0,5.555555555555555
1588,0,1,1.0,25
1589,0,12,1.0,4.166666666666667
1590,0,12,1.0,4.166666666666667
1591,0,12,1.0,4.166666666666667
1592,0,11,1.0,4.545454545454546
1593,0,11,1.0,4.545454545454546
1594,0,12,1.0,4.166666666666667
1595,0,6,1.0,8.333333333333334
1596,0,9,1.0,5.555555555555555
1597,0,11,1.0,4.545454545454546
1598,0,8,1.0,6.25
1599,0,10,1.0,5.0
1600,0,11,1.0,4.545454545454546
1601,0,10,1.0,5.0
1602,0,12,1.0,4.166666666666667
1603,0,12,1.0,4.166666666666667
1604,0,12,1.0,4.166666666666667
1605,0,9,1.0,5.555555555555555
1606,0,10,1.0,5.0
1607,0,11,1.0,4.545454545454546
1608,0,12,1.0,4.166666666666667
1609,0,12,1.0,4.166666666666667
1610,0,12,1.0,4.166666666666667
1611,0,12,1.0,4.166666666666667
1612,0,10,1.0,5.0
1613,0,12,1.0,4.166666666666667
1614,0,11,1.0,4.545454545454546
1615,0,7,1.0,7.142857142857143
1616,0,12,1.0,4.166666666666667
1617,0,12,1.0,4.166666666666667
1618,0,9,1.0,5.555555555555555
1619,0,11,1.0,4.545454545454546
1620,0,12,1.0,4.166666666666667
1621,0,10,1.0,5.0
1622,0,11,1.0,4.545454545454546
1623,0,12,1.0,4.166666666666667
1624,0,11,1.0,4.545454545454546
1625,0,9,1.0,5.555555555555555
1626,0,11,1.0,4.545454545454546
1627,0,12,1.0,4.166666666666667
1628,0,11,1.0,4.545454545454546
1629,0,12,1.0,4.166666666666667
1630,0,12,1.0,4.166666666666667
1631,0,9,1.0,5.555555555555555
1632,0,6,1.0,8.333333333333334
1633,0,12,1.0,4.166666666666667
1634,0,11,1.0,4.545454545454546
1635,0,9,1.0,5.555555555555555
1636,0,11,1.0,4.545454545454546
1637,0,12,1.0,4.166666666666667
1638,0,8,1.0,6.25
1639,0,12,1.0,4.166666666666667
1640,0,11,1.0,4.545454545454546
1641,0,12,1.0,4.166666666666667
1642,0,12,1.0,4.166666666666667
1643,0,10,1.0,5.0
1644,0,12,1.0,4.166666666666667
1645,0,12,1.0,4.166666666666667
1646,0,12,1.0,4.166666666666667
1647,0,11,1.0,4.545454545454546
1648,0,11,1.0,4.545454545454546
1649,0,12,1.0,4.166666666666667
1650,0,12,1.0,4.166666666666667
1651,0,10,1.0,5.0
1652,0,9,1.0,5.555555555555555
1653,0,12,1.0,4.166666666666667
1654,0,9,1.0,5.555555555555555
1655,0,11,1.0,4.545454545454546
1656,0,10,1.0,5.0
1657,0,10,1.0,5.0
1658,0,11,1.0,4.545454545454546
1659,0,12,1.0,4.166666666666667
1660,0,10,1.0,5.0
1661,0,12,1.0,4.166666666666667
1662,0,9,1.0,5.555555555555555
1663,0,12,1.0,4.166666666666667
1664,0,12,1.0,4.166666666666667
1665,0,11,1.0,4.545454545454546
1666,0,11,1.0,4.545454545454546
1667,0,12,1.0,4.166666666666667
1668,0,12,1.0,4.166666666666667
1669,0,12,1.0,4.166666666666667
1670,0,11,1.0,4.545454545454546
1671,0,12,1.0,4.166666666666667
1672,0,10,1.0,5.0
1673,0,12,1.0,4.166666666666667
1674,0,10,1.0,5.0
1675,0,12,1.0,4.166666666666667
1676,0,8,1.0,6.25
1677,0,11,1.0,4.545454545454546
1678,0,11,1.0,4.545454545454546
1679,0,11,1.0,4.545454545454546
1680,0,12,1.0,4.166666666666667
1681,0,12,1.0,4.166666666666667
